Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Order Year,Order Month,Cost_Ratio,Cost,Profit,Profit Margin
91,CA-2017-109806,2017-09-17,2017-09-22,Standard Class,JS-15685,Jim Sink,Corporate,United States,Los Angeles,California,90036.0,West,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,73.584,2017,2017-09,0.85,62.5464,11.037600000000005,14.999999796151348
92,CA-2017-109806,2017-09-17,2017-09-22,Standard Class,JS-15685,Jim Sink,Corporate,United States,Los Angeles,California,90036.0,West,OFF-PA-10000304,Office Supplies,Paper,Xerox 1995,6.48,2017,2017-09,0.55,3.5640000000000005,2.916,44.99999305555662
93,CA-2016-149587,2016-01-31,2016-02-05,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407.0,Central,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,12.96,2016,2016-01,0.55,7.128000000000001,5.832,44.999996527778045
94,CA-2016-149587,2016-01-31,2016-02-05,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407.0,Central,FUR-FU-10003799,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",53.34,2016,2016-01,0.7,37.338,16.002000000000002,29.999999437570317
95,CA-2016-149587,2016-01-31,2016-02-05,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407.0,Central,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,32.96,2016,2016-01,0.55,18.128000000000004,14.831999999999997,44.999998634708774
96,US-2018-109484,2018-11-06,2018-11-12,Standard Class,RB-19705,Roger Barcio,Home Office,United States,Portland,Oregon,97206.0,West,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,5.682,2018,2018-11,0.55,3.1251000000000007,2.5568999999999997,44.99999208025482
97,CA-2018-161018,2018-11-09,2018-11-11,Second Class,PN-18775,Parhena Norris,Home Office,United States,New York City,New York,10009.0,East,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,96.53,2018,2018-11,0.7,67.571,28.959000000000003,29.999999689215795
98,CA-2018-157833,2018-06-17,2018-06-20,First Class,KD-16345,Katherine Ducich,Consumer,United States,San Francisco,California,94122.0,West,OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,51.312,2018,2018-06,0.55,28.221600000000002,23.090399999999995,44.999999123012174
99,CA-2017-149223,2017-09-06,2017-09-11,Standard Class,ER-13855,Elpida Rittenbach,Corporate,United States,Saint Paul,Minnesota,55106.0,Central,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,77.88,2017,2017-09,0.55,42.834,35.04599999999999,44.99999942218798
100,CA-2017-158568,2017-08-29,2017-09-02,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610.0,Central,OFF-PA-10003256,Office Supplies,Paper,Avery Personal Creations Heavyweight Cards,64.624,2017,2017-08,0.55,35.5432,29.080799999999996,44.99999930366428
101,CA-2017-158568,2017-08-29,2017-09-02,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610.0,Central,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,95.976,2017,2017-08,0.85,81.5796,14.3964,14.99999984371093
102,CA-2017-158568,2017-08-29,2017-09-02,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610.0,Central,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,1.788,2017,2017-08,0.55,0.9834,0.8046,44.99997483222884
103,CA-2017-129903,2017-12-01,2017-12-04,Second Class,GZ-14470,Gary Zandusky,Consumer,United States,Rochester,Minnesota,55901.0,Central,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),23.92,2017,2017-12,0.55,13.156000000000002,10.764,44.99999811872917
104,US-2016-156867,2016-11-13,2016-11-17,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013.0,West,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,238.896,2016,2016-11,0.85,203.06159999999997,35.83440000000002,14.99999993721118
105,US-2016-156867,2016-11-13,2016-11-17,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013.0,West,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",102.36,2016,2016-11,0.7,71.652,30.708,29.999999706916768
106,US-2016-156867,2016-11-13,2016-11-17,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013.0,West,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",36.882,2016,2016-11,0.55,20.2851,16.596899999999998,44.999998779892664
107,CA-2018-119004,2018-11-23,2018-11-28,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205.0,South,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,74.112,2018,2018-11,0.85,62.9952,11.116799999999998,14.999999797603628
108,CA-2018-119004,2018-11-23,2018-11-28,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205.0,South,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,27.992,2018,2018-11,0.85,23.7932,4.198800000000002,14.999999464132635
109,CA-2018-119004,2018-11-23,2018-11-28,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205.0,South,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,3.304,2018,2018-11,0.55,1.8172000000000001,1.4867999999999997,44.999986380149394
110,CA-2016-129476,2016-10-15,2016-10-20,Standard Class,PA-19060,Pete Armstrong,Home Office,United States,Orland Park,Illinois,60462.0,Central,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,339.96,2016,2016-10,0.85,288.96599999999995,50.99400000000003,14.999999955877172
111,CA-2018-146780,2018-12-25,2018-12-30,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,New York City,New York,10035.0,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,2018,2018-12,0.7,29.372,12.588000000000001,29.999999285033386
112,CA-2017-128867,2017-11-03,2017-11-10,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322.0,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",75.96,2017,2017-11,0.55,41.778,34.181999999999995,44.99999940758295
113,CA-2017-128867,2017-11-03,2017-11-10,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322.0,Central,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",27.24,2017,2017-11,0.55,14.982000000000001,12.257999999999997,44.99999834801767
114,CA-2015-115259,2015-08-25,2015-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",40.096,2015,2015-08,0.55,22.0528,18.043199999999995,44.99999887769356
115,CA-2015-115259,2015-08-25,2015-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",4.72,2015,2015-08,0.55,2.596,2.1239999999999997,44.999990466103704
116,CA-2015-115259,2015-08-25,2015-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,23.976,2015,2015-08,0.55,13.1868,10.7892,44.9999981231232
117,CA-2015-115259,2015-08-25,2015-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",130.464,2015,2015-08,0.55,71.7552,58.7088,44.99999965507727
118,CA-2016-110457,2016-03-02,2016-03-06,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Seattle,Washington,98103.0,West,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,787.53,2016,2016-03,0.7,551.271,236.25900000000001,29.999999961906216
119,US-2016-136476,2016-04-05,2016-04-10,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Bristol,Tennessee,37620.0,South,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,157.794,2016,2016-04,0.55,86.78670000000001,71.0073,44.99999971481806
120,CA-2017-103730,2017-06-12,2017-06-15,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805.0,East,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,47.04,2017,2017-06,0.7,32.928,14.112000000000002,29.999999362244917
121,CA-2017-103730,2017-06-12,2017-06-15,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805.0,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,30.84,2017,2017-06,0.55,16.962,13.878,44.999998540856076
122,CA-2017-103730,2017-06-12,2017-06-15,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805.0,East,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",226.56,2017,2017-06,0.55,124.60800000000002,101.95199999999998,44.99999980137711
123,CA-2017-103730,2017-06-12,2017-06-15,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805.0,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,115.02,2017,2017-06,0.55,63.261,51.75899999999999,44.999999608763694
124,CA-2017-103730,2017-06-12,2017-06-15,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805.0,East,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,68.04,2017,2017-06,0.85,57.834,10.206000000000003,14.999999779541454
125,US-2015-152030,2015-12-26,2015-12-28,Second Class,AD-10180,Alan Dominguez,Home Office,United States,Houston,Texas,77041.0,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,600.558,2015,2015-12,0.7,420.39059999999995,180.16740000000004,29.999999950046462
126,US-2015-134614,2015-09-20,2015-09-25,Standard Class,PF-19165,Philip Fox,Consumer,United States,Bloomington,Illinois,61701.0,Central,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,617.7,2015,2015-09,0.7,432.39,185.31000000000006,29.99999995143274
127,US-2018-107272,2018-11-05,2018-11-12,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023.0,West,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",2.388,2018,2018-11,0.55,1.3134000000000001,1.0745999999999998,44.99998115578678
128,US-2018-107272,2018-11-05,2018-11-12,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023.0,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",243.992,2018,2018-11,0.55,134.1956,109.79639999999998,44.99999981556771
129,US-2017-125969,2017-11-06,2017-11-10,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004.0,West,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",81.424,2017,2017-11,0.7,56.9968,24.427200000000006,29.99999963155827
130,US-2017-125969,2017-11-06,2017-11-10,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004.0,West,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,238.56,2017,2017-11,0.7,166.992,71.56800000000001,29.999999874245482
131,US-2018-164147,2018-02-02,2018-02-05,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229.0,East,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,59.97,2018,2018-02,0.85,50.9745,8.9955,14.999999749874943
132,US-2018-164147,2018-02-02,2018-02-05,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229.0,East,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,78.304,2018,2018-02,0.55,43.06720000000001,35.236799999999995,44.999999425316716
133,US-2018-164147,2018-02-02,2018-02-05,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229.0,East,OFF-FA-10002780,Office Supplies,Fasteners,Staples,21.456,2018,2018-02,0.55,11.8008,9.655199999999999,44.999997902684655
134,CA-2017-145583,2017-10-13,2017-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661.0,West,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,20.04,2017,2017-10,0.55,11.022,9.017999999999999,44.99999775449112
135,CA-2017-145583,2017-10-13,2017-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661.0,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,35.44,2017,2017-10,0.55,19.492,15.947999999999997,44.99999873024834
136,CA-2017-145583,2017-10-13,2017-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661.0,West,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",11.52,2017,2017-10,0.55,6.336,5.183999999999999,44.99999609375034
137,CA-2017-145583,2017-10-13,2017-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661.0,West,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,4.02,2017,2017-10,0.55,2.211,1.8089999999999997,44.999988805972926
138,CA-2017-145583,2017-10-13,2017-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661.0,West,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,76.176,2017,2017-10,0.55,41.896800000000006,34.279199999999996,44.99999940926276
139,CA-2017-145583,2017-10-13,2017-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661.0,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,65.88,2017,2017-10,0.55,36.234,29.645999999999994,44.9999993169399
140,CA-2017-145583,2017-10-13,2017-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661.0,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,43.12,2017,2017-10,0.7,30.183999999999997,12.936,29.999999304267185
141,CA-2017-110366,2017-09-05,2017-09-07,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",82.8,2017,2017-09,0.7,57.959999999999994,24.840000000000003,29.999999637681167
142,CA-2018-106180,2018-09-18,2018-09-23,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122.0,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,8.82,2018,2018-09,0.55,4.851000000000001,3.9689999999999994,44.99999489795975
143,CA-2018-106180,2018-09-18,2018-09-23,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122.0,West,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,10.86,2018,2018-09,0.55,5.973,4.887,44.999995856353976
144,CA-2018-106180,2018-09-18,2018-09-23,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122.0,West,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,143.7,2018,2018-09,0.55,79.035,64.66499999999999,44.9999996868476
145,CA-2018-155376,2018-12-22,2018-12-27,Standard Class,SG-20080,Sandra Glassco,Consumer,United States,Independence,Missouri,64055.0,Central,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,839.43,2018,2018-12,0.55,461.6865,377.7434999999999,44.99999994639219
146,CA-2016-110744,2016-09-07,2016-09-12,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Pasadena,California,91104.0,West,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,671.93,2016,2016-09,0.55,369.5615,302.3684999999999,44.999999933028725
147,CA-2015-110072,2015-10-22,2015-10-28,Standard Class,MG-17680,Maureen Gastineau,Home Office,United States,Newark,Ohio,43055.0,East,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",93.888,2015,2015-10,0.7,65.7216,28.16640000000001,29.999999680470363
148,CA-2017-114489,2017-12-05,2017-12-09,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132.0,Central,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,384.45,2017,2017-12,0.85,326.78249999999997,57.66750000000002,14.99999996098323
149,CA-2017-114489,2017-12-05,2017-12-09,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132.0,Central,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,149.97,2017,2017-12,0.85,127.47449999999999,22.495500000000007,14.999999899980002
150,CA-2017-114489,2017-12-05,2017-12-09,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132.0,Central,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.84,2017,2017-12,0.7,1366.2879999999998,585.5520000000001,29.999999984629895
151,CA-2017-114489,2017-12-05,2017-12-09,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132.0,Central,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,171.55,2017,2017-12,0.55,94.35250000000002,77.19749999999999,44.9999997376858
152,CA-2017-158834,2017-03-13,2017-03-16,First Class,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,85254.0,West,OFF-AP-10000326,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92,2017,2017-03,0.55,86.856,71.064,44.9999997150456
153,CA-2017-158834,2017-03-13,2017-03-16,First Class,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,85254.0,West,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,203.184,2017,2017-03,0.85,172.7064,30.477599999999995,14.999999926175288
154,CA-2016-124919,2016-05-31,2016-06-02,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123.0,West,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,58.38,2016,2016-05,0.55,32.109,26.271,44.99999922918809
155,CA-2016-124919,2016-05-31,2016-06-02,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123.0,West,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,105.52,2016,2016-05,0.55,58.036,47.483999999999995,44.99999957354056
156,CA-2016-124919,2016-05-31,2016-06-02,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123.0,West,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",80.88,2016,2016-05,0.55,44.484,36.395999999999994,44.99999944362018
157,CA-2016-118948,2016-05-28,2016-06-03,Standard Class,NK-18490,Neil Knudson,Home Office,United States,Seattle,Washington,98105.0,West,OFF-AR-10001547,Office Supplies,Art,Newell 311,6.63,2016,2016-05,0.55,3.6465,2.9835,44.9999932126707
158,CA-2015-104269,2015-03-01,2015-03-06,Second Class,DB-13060,Dave Brooks,Consumer,United States,Seattle,Washington,98115.0,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,457.568,2015,2015-03,0.7,320.2976,137.2704,29.999999934435973
